chunk_id,title,content,char_count,category
142,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 
보험가입금액의 한도 내에서 보상합니다 .
③피보험자가 입원하여 치료를 받던 중 보험계약이 종료되더라도 그 계속 중인 입원에 대해서는 
다음 예시와 같이 보험계약 종료일 다음날부터 180일까지 보상합니다 .
④피보험자가 통원하여 치료를 받던 중 보험계약이 종료되더라도 그 계속 중인 통원에 대해서는 
다음 예시와 같이 보험계약 종료일 다음날부터 180일 이내의 통원을 보상하며 최대 90회 한도 
내에서 보상합니다 .
<입원 및 통원 보상기간 예시>
보상대상기간
(1년)보상대상기간
(1년)보상대상기간
(1년)추가보상
(180일)
    ↑                ↑               ↑               ↑               ↑
  계약일          계약해당일        계약해당일       계약종료일       보상종료일
(2022. 1. 1.)     (2023. 1. 1.)      (2024. 1. 1",2803,보장내용
143,"제3조(보장종목별 
보상내용 )","제3조(보장종목별 
보상내용 )
 (1)상해급여 제1항, 제2항 및 제4항부터 제8항에 따라 보상합니다 .
4.「응급의료에 관한 법률」 및 동법 시행규칙에서 정한 응급환자에 해당하지 않는 자가 동법 
제26조 권역응급의료센터 또는 「의료법 」제3조의4에 따른 상급종합병원 응급실을 이용하면서 
발생한  응급의료관리료로서 전액본인부담금에 해당하는 의료비
보장종목 보상하지 않는 사항
(2)질병급여①회사는 다음의 사유로 생긴 급여의료비는 보상하지 않습니다 .
1.피보험자가 고의로 자신을 해친 경우. 다만, 피보험자가 심신상실 등으로 자유로운 의사결정을 
할 수 없는 상태에서 자신을 해친 사실이 증명된 경우에는 보상합니다 .
2.보험수익자가 고의로 피보험자를 해친 경우. 다만, 그 보험수익자가 보험금의 일부 
보험수익자인 경우에는 다른 보험수익자에 대한 보험금은 지급합니다 .
3.계약자가 고의로 피보험자를 해친 경우
4.피보험자가 정당한 이유없이 입원기간 중 의사의 지시를 따르지 않거나 의사",626,보장내용
144,제1조(보장종목 ),"제1조(보장종목 )
 
회사가 판매하는 해외여행 비급여 실손의료비 추가특별약관 (이하 ‘특별약관 ’이라 합니다 )은 상해 비급여형 (국내), 
질병 비급여형 (국내), 3대비급여형 (국내)의 3개 보장종목으로 구성되어있습니다 .
보장 종목 보상하는 내용
상해 비급여 (국내)피보험자가 해외여행 중에 입은 상해로 인하여 의료기관에 입원 또는 통원하여 
비급여주) 치료를 받거나 비급여 처방조제를 받은 경우에 보상(3대비급여 제외)
질병 비급여 (국내)피보험자가 해외여행 중에 질병으로 인하여 의료기관에 입원 또는 통원하여 비급여 
치료를 받거나 비급여 처방조제를 받은 경우에 보상(3대비급여 제외)
3대 비급여 (국내)피보험자가 해외여행 중에 입은 상해 또는 질병의 치료목적으로 의료기관에 입원 
또는 통원하여 3대비급여 치료를 받은 경우에 보상
주)「국민건강보험법 」 또는 「의료급여법 」에 따라 보건복지부장관이 정한 비급여 대상 (「국민건강보험법 」에서 보장종목 보상하지 않는 사항
(2)질병",1362,기타
145,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
 (2)질병급여 제1항 및 제3항부터 
제8항에 따라 보상합니다 .
5.사람면역결핍바이러스 (HIV) 감염으로 인한 치료비 (다만, 「의료법 」에서 정한 의료인의 진료상 
또는 치료중 혈액에 의한 HIV 감염은 해당 진료기록을 통해 객관적으로 확인되는 경우는 
보상합니다 )
6.「응급의료에 관한 법률」 및 동법 시행규칙에서 정한 응급환자에 해당하지 않는 자가 동법 
제26조 권역응급의료센터 또는 「의료법 」제3조의4에 따른 상급종합병원 응급실을 이용하면서 
발생한  응급의료관리료로서 전액본인부담금에 해당하는 의료비
=== Page 44 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 44정한 요양급여 또는 「의료급여법 」에서 정한 의료급여 절차를 거쳤지만 급여항목이 발생하지 않은 경우로 
「국민건강보험법 」 또는 「의료급여법 」에 따른 비급여항목 포함)
※ ",669,기타
146,제2조(용어의 정의),"제2조(용어의 정의)
 
①이 특별약관에서 사용하는 용어의 뜻은 다음과 같습니다 .
3대비급여 치료 용 어 정  의
「도수치료 ·체외충격
파치료 ·증식치료 」도수치료치료자가 손(정형용 교정장치 장비 등의 도움을 받는 경우를 포함합니다 ) 
을 이용해서 환자의 근골격계통 (관절, 근육, 연부조직 , 림프절 등)의 기능 
개선 및 통증감소를 위하여 실시하는 치료행위
* 의사 또는 의사의 지도하에 물리치료사가 도수치료를 하는 경우에 한함
체외충격파
치료체외에서 충격파를 병변에 가해 혈관 재형성을 돕고 건(힘줄) 및 뼈의 
치유 과정을 자극하거나 재활성화 시켜 기능개선 및 통증감소를 위하여 
실시하는 치료행위 (체외충격파쇄석술은 제외)
증식치료근골격계 통증이 있는 부위의 인대나 건(힘줄), 관절, 연골 등에 
증식물질을 주사하여 통증이 소실되거나 완화되는 것을 유도하는 치료행위
주사료주사료 주사치료시 사용된 행위, 약제 및 치료재료대
항암제식품의약품안전처가 「의약품등 분류번호에 관한 규정」",1134,용어정의
147,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )

회사가 이 계약의 보험기간 중 보상하거나 공제하는 내용은 보장종목별로 다음과 같습니다 .3대비급여 치료 용 어 정  의
* 자기공명영상진단 결과를 다른 의료기관에서 판독하는 경우 포함 
(보건복지부에서 고시하는 「건강보험 행위 급여ㆍ비급여 목록 및 급여 
상대가치점수 」상의 MRI 범주에 따름)
입원의료비 입원실료 , 입원제비용 , 입원수술비 , 비급여병실료
보장대상의료비실제 부담액 – 보장제외금액 *
* 제3관 회사가 보장하지 않는 사항에 따른 금액 및 비급여 병실료 중 회사가 
보장하지 않는 금액
상급병실료 차액상급병상을 이용함에 따라 요양급여 대상인 입원료 외에 추가로 부담하는 입원실 이용 
비용
보장종목 보상하는 사항
(1)상해비
급여①회사는 피보험자가 상해로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제 )하여 치료를 
받은 경우에는 비급여의료비 (3대비급여는 제외합니다 )를",466,기타
148,제5조(보험가입금액의 한도 등),"제5조(보험가입금액의 한도 등)
에서 
정한 연간 보험가입금액의 한도 내에서 다음과 같이 보상합니다 . 다만, 법령 등에 따라 
의료비를 감면받거나 의료기관으로부터 의료비를 감면받은 경우(의료비를 납부하는 대가로 
수수한 금액 등은 감면받은 의료비에 포함)에는 감면 후 실제 본인이 부담한 의료비 기준으로 
계산하며 , 감면받은 의료비가 근로소득에 포함된 경우, 「국가유공자 등 예우 및 지원에 관한 
법률」및 「독립유공자 예우에 관한 법률」에 따라 의료비를 감면받은 경우에는 감면 전 
의료비로 비급여 의료비를 계산합니다 .
구분 보상금액
입원(입원실료 ,
입원제비용 ,입
원수술비 )‘비급여 의료비 (비급여 병실료는 제외합니다 )’(본인이 실제로 부담한 금액을 
말합니다 )의 70%에 해당하는 금액
상급병실료 
차액비급여 병실료의 50%. 다만, 1일 평균금액 10만원을 한도로 하며, 1일 평균금액은 
입원기간 동안 비급여 병실료 전체를 총 입원일수로 나누어 산출합니다 .
통원
(외래제",2096,기타
149,"제5조(보험가입금액 
한도 등)","제5조(보험가입금액 
한도 등)
에서 정한 연간 보험가입금액의 한도 내에서 보상합니다 .
2.법령 등에 따라 의료비를 감면받거나 의료기관으로부터 의료비를 감면받은 경우(의료비를 
납부하는 대가로 수수한 금액 등은 감면받은 의료비에 포함)에는 제1호를 적용하지 아니하고 구분 보상금액
항 목 공제금액
의료기관 , 동법 제42조제1항제4호에 의한 
보건소 ･보건의료원 ･보건지소 , 동법 
제42조제1항제5호에 의한 보건진료소에서의 외래 
및 「국민건강보험법 」 제42조제1항제2호에 의한 
약국, 동법 제42조제1항제3호에 의한 
한국희귀 ･필수의약품센터에서의 처방･조제)의료비의 30% 중 큰 금액
=== Page 47 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 47보장종목 보상하는 사항
(1)상해비
급여감면 후 실제 본인이 부담한 의료비에 대해서만 제1항의 보상금액에 따라 계산한 금액을",501,기타
150,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 보험가입금액의 한도 내에서 보상합니다 . 다만, 
감면받은 의료비가 근로소득에 포함된 경우, 「국가유공자 등 예우 및 지원에 관한 법률」및 
「독립유공자 예우에 관한 법률」에 따라 의료비를 감면받은 경우에는 감면 전 의료비에 
대해서 제1항의 보상금액에 따라 계산한 금액을",179,기타
151,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 
보험가입금액의 한도 내에서 보상합니다 .
⑨회사는 피보험자가 상해로 인하여 의료기관에서 본인의 장기등 (｢장기등 이식에 관한 법률｣ 
제4조에 의한 “장기등 ”을 의미합니다 )의 기능회복을 위하여 ｢장기등 이식에 관한 법률｣ 제42조 
및 관련 고시에 따라 장기등의 적출 및 이식에 드는 비용(공여적합성 여부를 확인하기 위한 
검사비 , 뇌사장기기증자 관리료 및 이에 속하는 비용항목 포함)은 제1항부터 제8항에 따라 
보상합니다 .
(2)질병비
급여①회사는 피보험자가 질병으로 의료기관에 입원 또는 통원(외래 및 처방조제 )하여 치료를 받은 
경우에는 비급여의료비 (3대비급여는 제외합니다 )를",361,기타
152,제5조(보험가입금액의 한도 등),"제5조(보험가입금액의 한도 등)
에서 정한 
연간 보험가입금액의 한도 내에서 다음과 같이 보상합니다 . 다만, 법령 등에 따라 의료비를 
감면받거나 의료기관으로부터 의료비를 감면받은 경우(의료비를 납부하는 대가로 수수한 금액 
등은 감면받은 의료비에 포함)에는 감면 후 실제 본인이 부담한 의료비 기준으로 계산하며 , 
감면받은 의료비가 근로소득에 포함된 경우, 「국가유공자 등 예우 및 지원에 관한 법률」및 
「독립유공자 예우에 관한 법률」에 따라 의료비를 감면받은 경우에는 감면 전 의료비로 
비급여 의료비를 계산합니다 .
②피보험자가 입원하여 치료를 받던 중 보험계약이 종료되더라도 그 계속 중인 입원에 대해서는 
다음 예시와 같이 보험계약 종료일 다음날부터 180일까지 보상합니다 .구분 보상금액
입원(입원실료 ,
입원제비용 ,입
원수술비 )‘비급여 의료비 (비급여 병실료는 제외합니다 )’(본인이 실제로 부담한 금액을 
말합니다 )의 70%에 해당하는 금액
상급병실료 
차액비급여 병실",2288,기타
153,"제5조(보험가입금액 
한도 등)","제5조(보험가입금액 
한도 등)
에서 정한 연간 보험가입금액의 한도 내에서 보상합니다 .
2.법령 등에 따라 의료비를 감면받거나 의료기관으로부터 의료비를 감면받은 경우(의료비를 
납부하는 대가로 수수한 금액 등은 감면받은 의료비에 포함)에는 제1호를 적용하지 아니하고 
감면 후 실제 본인이 부담한 의료비에 대해서만 제1항의 보상금액에 따라 계산한 금액을",200,기타
154,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 보험가입금액의 한도 내에서 보상합니다 . 다만, 
감면받은 의료비가 근로소득에 포함된 경우, 「국가유공자 등 예우 및 지원에 관한 법률」및 
「독립유공자 예우에 관한 법률」에 따라 의료비를 감면받은 경우에는 감면 전 의료비에 
대해서 제1항의 보상금액에 따라 계산한 금액을",179,기타
155,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 
보험가입금액의 한도 내에서 보상합니다 .
⑨회사는 피보험자가 질병으로 인하여 의료기관에서 본인의 장기등 (｢장기등 이식에 관한 법률｣ 
제4조에 의한 “장기등 ”을 의미합니다 )의 기능회복을 위하여 ｢장기등 이식에 관한 법률｣ 제42조 
및 관련 고시에 따라 장기등의 적출 및 이식에 드는 비용(공여적합성 여부를 확인하기 위한 
검사비 , 뇌사장기기증자 관리료 및 이에 속하는 비용항목 포함)은 제1항부터 제8항에 따라 
보상합니다 .
①회사는 이 특별약관의 보험기간 중 상해 또는 질병의 치료목적으로 의료기관에 입원 또는 
=== Page 49 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 49보장종목 보상하는 사항
(3)3대비급
여통원하여 아래의 비급여 의료행위로 치료를 받은 경우에는 본인이 실제로 부담한 비급여의료비 
(행위료 , 약제비 ",1764,기타
156,제3조(의료기관 ),"제3조(의료기관 )
의 
종합병원 소속 전문의 중에 정하며 , 보험금 지급사유 판정에 드는 의료비용은 회사가 전액 
부담합니다 .
<도수치료 보상기간 예시>
=== Page 50 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 50보장종목 보상하는 사항
(3)3대비급
여(i) 계약일 또는 매년 계약해당일로부터 1년내 350만원을 모두 보상한 경우
(ii) 계약일 또는 매년 계약해당일로부터 1년내 지급된 보험금이 350만원 미만이나 50회를 모두 
보상한 경우예: 30회 보상 보상제외
(151일) (예 : 350만원 보상) 보상한도 복원
 ↑
계약일 (2022. 4. 1.)             ↑  
   보상한도종료일 (2022. 10. 31.)
   2022. 11. 1.부터 보상제외     ↑
 계약해당일 (2023. 4. 1.) 
 보상재개     
    
예: 50회 보상 보상",705,보장내용
157,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
 (1)상해비급여 또는 (2)질병비급여에서 보상합니다 .
③제1항의 상해에는 유독가스 또는 유독물질을 우연히 일시에 흡입, 흡수 또는 섭취한 결과로 
생긴 중독증상이 포함됩니다 . 다만, 유독가스 또는 유독물질을 상습적으로 흡입, 흡수 또는 
섭취한 결과로 생긴 중독증상과 세균성 음식물 중독증상은 포함되지 않습니다 .
④의료기관을 1회 통원(또는 1회 입원)하여 2종류(회) 이상 치료를  받거나 동일한 치료를 2회 
이상 받은 경우는 다음과 같이 1회당 공제금액 및 보상한도를 적용합니다 .
1.이 특별약관에서 정한 도수치료 , 체외충격파치료 , 증식치료 중 2종류 이상의 치료를 받거나 
동일한 치료를 2회 이상 받는 경우 각 치료행위를 1회로 보고 각각 제1항에서 정한 1회당 
공제금액 및 보상한도를 적용합니다 .
2.의료기관을 1회 통원(또는 1회 입원)하여 치료목적으로 2회 이상 주사치료를 받더라도 1회로 
보고 제1항에서 정한 공제금액 및 보상한도",1266,보장내용
158,제4조(보상하지 않는 사항),"제4조(보상하지 않는 사항)

회사가 보상하지 않는 사항은 보장종목별로 다음과 같습니다 .보장종목 보상하는 사항
(3)3대비급
여적용합니다 . 다만, 종전 계약을 자동갱신하거나 같은 회사의 보험상품에 재가입하는 경우에는 
종전 계약의 보험기간을 연장하는 것으로 보아 제1항을 적용합니다 .
<보상기간 예시>
보상대상기간
(1년)보상대상기간
(1년)보상대상기간
(1년)추가보상
(180일)
  ↑                 ↑               ↑               ↑               ↑
 계약일          계약해당일        계약해당일       계약종료일       보상종료일
(2022. 1. 1.)    (2023. 1. 1.)      (2024. 1. 1.)     (2024. 12. 31.)   (2025. 6. 29.)
⑧피보험자가 「국민건강보험법 」제5조, 제53조, 제54조에 따라 요양급여 또는 
「의료급여법 」제4조, 제15조, 제17조",688,기타
159,"제5조(보험가입금액 
한도 등)","제5조(보험가입금액 
한도 등)
에서 정한 연간 보험가입금액의 한도 내에서 보상합니다 .
2.법령 등에 따라 의료비를 감면받거나 의료기관으로부터 의료비를 감면받은 경우(의료비를 
납부하는 대가로 수수한 금액 등은 감면받은 의료비에 포함)에는 제1호를 적용하지 아니하고 
감면 후 실제 본인이 부담한 의료비에 대해서만 제1항의 보상금액에 따라 계산한 금액을",200,기타
160,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 보험가입금액의 한도 내에서 보상합니다 . 다만, 
감면받은 의료비가 근로소득에 포함된 경우, 「국가유공자 등 예우 및 지원에 관한 법률」및 
「독립유공자 예우에 관한 법률」에 따라 의료비를 감면받은 경우에는 감면 전 의료비에 
대해서 제1항의 보상금액에 따라 계산한 금액을",179,기타
161,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
에서 정한 연간 
보험가입금액의 한도 내에서 보상합니다 .
⑨회사는 피보험자가 상해 또는 질병으로 인하여 의료기관에서 본인의 장기등 (｢장기등 이식에 
관한 법률｣ 제4조에 의한 “장기등 ”을 의미합니다 )의 기능회복을 위하여 ｢장기등 이식에 관한 
법률｣ 제42조 및 관련 고시에 따라 장기등의 적출 및 이식에 드는 비용(공여적합성 여부를 
확인하기 위한 검사비 , 뇌사장기기증자 관리료 및 이에 속하는 비용항목 포함)은 제1항부터 
제8항에 따라 보상합니다 . 
보장종목 보상하지 않는 사항
(1)상해비급
여①회사는 다음의 사유로 인하여 생긴 비급여의료비는 보상하지 않습니다 .
1.피보험자가 고의로 자신을 해친 경우. 다만, 피보험자가 심신상실 등으로 자유로운 의사결정을 
할 수 없는 상태에서 자신을 해친 사실이 증명된 경우에는 보상합니다 .
2.보험수익자가 고의로 피보험자를 해친 경우. 다만, 그 보험수익자가 보험금의 일부 
보험수익자인 경우에는 다른 ",2203,보장내용
162,"제3조(보장종목별 
보상내용 )","제3조(보장종목별 
보상내용 )
 (1)상해비급여 제1항부터 제7항에 따라 보상합니다 .
7.「국민건강보험법 」 제42조의 요양기관이 아닌 외국에 있는 의료기관에서 발생한 의료비
8.「응급의료에 관한 법률」 및 동법 시행규칙에서 정한 응급환자에 해당하지 않는 자가 동법 
제26조 권역응급의료센터 또는 「의료법 」제3조의4에 따른 상급종합병원 응급실을 이용하면서 
발생한 응급의료관리료
(2)질병비급
여①회사는 다음의 사유로 인하여 생긴 비급여 의료비는 보상하지 않습니다 .
1.피보험자가 고의로 자신을 해친 경우. 다만, 피보험자가 심신상실 등으로 자유로운 의사결정을 
할 수 없는 상태에서 자신을 해친 사실이 증명된 경우에는 보상합니다 .
=== Page 53 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 53보장종목 보상하지 않는 사항
(2)질병비급
여2.보험수익자가 고의로 피보험자를 해",1790,보장내용
163,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
 (2)질병비급여 제1항부터 제7항 
에 따라 보상합니다 .
7.사람면역결핍바이러스 (HIV) 감염으로 인한 치료비 (다만, 「의료법 」에서 정한 의료인의 진료상 
또는 치료중 혈액에 의한 HIV 감염은 해당 진료기록을 통해 객관적으로 확인되는 경우는 
보상합니다 )
8.「국민건강보험법 」 제42조의 요양기관이 아닌 외국에 있는 의료기관에서 발생한 의료비
9.「응급의료에 관한 법률」 및 동법 시행규칙에서 정한 응급환자에 해당하지 않는 자가 동법 
제26조 권역응급의료센터 또는 「의료법 」제3조의4에 따른 상급종합병원 응급실을 이용하면서 
발생한 응급의료관리료
①회사는 다음의 사유로 인하여 생긴 비급여 의료비는 보상하지 않습니다 .
=== Page 54 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 54보장종목 보상하지 않는 사항
(3)3대비급
여1.피보험자",580,기타
164,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에 따라 
보상합니다 .
2.보험수익자가 고의로 피보험자를 해친 경우. 다만, 그 보험수익자가 보험금의 일부 
보험수익자인 경우에는 다른 보험수익자에 대한 보험금은",109,기타
165,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에 따라 
지급합니다 .
3.계약자가 고의로 피보험자를 해친 경우
4.전쟁, 외국의 무력행사 , 혁명, 내란, 사변, 폭동으로 인한 경우
5.피보험자가 정당한 이유없이 입원 또는 통원 기간 중 의사의 지시를 따르지 않아 발생한 
의료비
②회사는 다른 약정이 없으면 피보험자가 직업, 직무 또는 동호회 활동 목적으로 한 다음의 어느 
하나에 해당하는 행위로 인하여 생긴 상해에 대해서는 보상하지 않습니다 . 
1.전문등반 (전문적인 등산용구를 사용하여 암벽 또는 빙벽을 오르내리거나 특수한 기술, 경험, 
사전 훈련이 필요한 등반을 말합니다 ), 글라이더 조종, 스카이다이빙 , 스쿠버다이빙 , 행글라이딩 , 
수상보트 , 패러글라이딩
2.모터보트ㆍ자동차 또는 오토바이에 의한 경기, 시범, 행사(이를 위한 연습을 포함합니다 ) 또는 
시운전 (다만, 공용도로에서 시운전을 하는 동안 발생한 상해는",463,기타
166,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에 
따라 보상합니다 )
3.선박에 탑승하는 것을 직무로 하는 사람이 직무상 선박에 탑승하고 있는 동안
③회사는 ‘한국표준질병사인분류 ’에 따른 다음의 비급여 의료비에 대해서는 보상하지 않습니다 .
1.정신 및 행동장애 (F04∼F99)
2.여성생식기의 비염증성 장애로 인한 습관성 유산, 불임 및 인공수정관련 합병증 (N96∼N98)
3.피보험자가 임신, 출산(제왕절개를 포함합니다 ), 산후기로 입원 또는 통원한 경우(O00∼O99). 
다만, 회사가 보상하는 상해로 인하여 입원 또는 통원한 경우에는",300,기타
167,"제3조(보장종목별 
보상내용 )","제3조(보장종목별 
보상내용 )
에 따라 보상합니다 .
4.선천성 뇌질환 (Q00∼Q04)
5.비만(E66)
6.요실금 (N39.3, N39.4, R32)
7.직장 또는 항문 질환(K60∼K62, K64)
④회사는 다음의 비급여 의료비에 대해서는 보상하지 않습니다 .
1.치과치료 (다만, 안면부 골절로 발생한 의료비는 치아관련 치료를 제외하고",193,기타
168,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에 따라 보상합니다 )
2.영양제 , 비타민제 등의 약제와 관련하여 소요된 비용. 다만 약관상 보상하는 상해 또는 질병을 
치료함에 있어 아래 각목에 해당하는 경우는 치료 목적으로 보아 보상합니다 .
가.약사법령에 의하여 약제별 허가사항 또는 신고된 사항(효능/효과 및 용법/용량 등)으로 사용된 
경우
나.요양급여 약제가 관련 법령 또는 고시 등에서 정한 별도의 적용기준대로 비급여 약제로 사용된 
경우
다.요양급여 약제가 관련 법령에 따라 별도의 비급여사용승인 절차를 거쳐 그 승인 내용대로 
사용된 경우
라.상기 가목부터 다목의 약제가 두 가지 이상 함께 사용된 경우(함께 사용된 약제중 어느 
하나라도 상기 가목부터 다목에 해당하지 않는 경우 제외)
=== Page 55 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 55보장종목 보상하지 않는 사항
(3)3",896,기타
169,"제3조(보장종목별 
보상내용 )","제3조(보장종목별 
보상내용 )
 (3)3대비급여 제1항부터 제7항에 따라 보상합니다 .
7.사람면역결핍바이러스 (HIV) 감염으로 인한 치료비 (다만, 「의료법 」에서 정한 의료인의 진료상 
또는 치료중 혈액에 의한 HIV 감염은 해당 진료기록을 통해 객관적으로 확인되는 경우는",158,기타
170,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에 따라 보상합니다 )
8.「국민건강보험법 」 제42조의 요양기관이 아닌 외국에 있는 의료기관에서 발생한 의료비
9.「응급의료에 관한 법률」 및 동법 시행규칙에서 정한 응급환자에 해당하지 않는 자가 동법 
제26조 권역응급의료센터 또는 「의료법 」제3조의4에 따른 상급종합병원 응급실을 이용하면서 
발생한 응급의료관리료
(4)공통주)회사는 「국민건강보험 요양급여의 기준에 관한 규칙」 제9조 제1항([별표2]비급여대상 )에 따른 
아래 각호의 비급여 의료비에 대해서는 보상하지 않습니다 .
1.다음 각 목의 질환으로서 업무 또는 일상생활에 지장이 없는 경우에 실시 또는 사용되는 
치료로 인하여 발생한 비급여 의료비
가.단순한 피로 또는 권태
나.주근깨 , 다모, 무모, 백모증 , 딸기코 (주사비 ), 점, 모반(피보험자가 보험가입당시 태아인 경우 
화염상모반 등 선천성 비신생물성모반 (Q82.5) 은 보상합니다 ), 사마귀 , 여드름 , 노화현상으로 
인한 ",1377,기타
171,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
 (1)상해비급여에 대하여 입원과 통원의 
보상금액을 합산하여 5천만원 이내에서 , (2)질병비급여에 대하여 입원과 통원의 보상금액을 합산하여 5천만원 
이내에서  회사가 정한 금액 중 계약자가 선택한 금액을 말하며 ,",140,기타
172,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에 의한 
비급여의료비를 연간 보험가입금액 한도 내에서 보상합니다 . 다만, (3)3대비급여의 보험가입금액은 제3조 
(3)3대비급여 제1항에서 정한 연간 보상한도로 합니다 .
②이 계약에서 ‘연간’이라 함은 계약일로부터 매1년 단위로 도래하는 계약해당일 전일까지의 기간을 말하며 , 
입원 또는 통원 치료시 해당일이 속한 연도의 보험가입금액 한도를 적용합니다 .
③",222,기타
173,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에서 정한 통원의 경우 (1)상해비급여 또는 (2)질병비급여 각각에 대하여 통원 
1회당 20만원 이내에서 회사가 정한 금액 중 계약자가 선택한 금액으로 하며, (3)3대 비급여의 경우 각 
비급여의료비별 보상한도로 합니다 .
④제3조 (1)상해비급여 제3항 또는 제4항, (2)질병비급여 제2항 또는 제3항 및 (3)3대비급여 제7항에 따른 
계속중인 입원 또는 통원의 보상한도는 연간 보상한도 (보험가입금액 )에서 직전 보험기간 종료일까지 지급한 
금액을 차감한 잔여 금액과 연간 보상한도 (횟수)에서 직전 보험기간 종료일까지 보상한 횟수를 차감한 잔여 
횟수를 한도로 적용합니다 .",346,기타
174,제6조(비급여 진료비용 공개제도 등의 안내),"제6조(비급여 진료비용 공개제도 등의 안내)
 
회사는 계약자가 특별약관을 청약하였을 때 계약자의 알권리를 증진하고 합리적인 의료이용 선택에 도움이 될 수 
있도록 「의료법 」등 관계 법령에 따른 ‘비급여 진료비용 공개제도 ’와 ‘비급여 진료 전 사전설명제도 ’에 대해 
설명하고 안내합니다 .
※ 비급여 진료비용 공개제도 : 국민이 쉽게 이해하고 의료기관을 선택할 때 참고할 수 있도록 
건강보험심사평가원이 매년 비급여 진료비용을 조사하여 최저․최고금액 등 비급여 진료비용에 대한 
정보를 비교․공개하는 제도
※ 비급여 진료 전 사전설명제도 : 진료에 필요한 비급여 항목 및 가격을 환자가 사전에 인지하고 선택할 
수 있도록 의료기관이 비급여 진료 전에 비급여 제공항목과 가격을 미리 설명하도록 의무화하는 제도보장종목 보상하지 않는 사항
(4)공통주)자.그 밖에 외모개선 목적의 치료로 국민건강보험 비급여 대상에 해당하는 치료
3.다음 각 목의 예방진료로서 질병·부상의 진료를 직접목적으로 하",1085,기타
175,제7조(추가특별약관의 소멸),"제7조(추가특별약관의 소멸)
 
피보험자의 사망으로 인하여 이 추가특별약관에서 규정하는 보험금 지급사유가 더 이상 발생할 수 없는 경우에는 
이 계약은 그 때부터 효력이 없습니다 .",103,보장내용
176,제1조(보험금의 지급사유 ),"제1조(보험금의 지급사유 )
 
①회사는 피보험자가 보험증권에 기재된 해외여행을 목적으로 주거지를 출발하여 여행을 마치고 주거지에 
도착할 때까지의 여행 도중에 아래 사항에 해당하는 사유가 발생한 경우에는 이 특별약관의 보험가입금액 
전액을 신용카드사용금액의 결제비용으로 보험수익자에게 지급합니다 (신용카드사용금액이 보험가입금액보다 
적은 경우에도 보험가입금액 전액을 지급합니다 ).
1.보험기간 중에 상해의 직접결과로써 사망한 경우(질병으로 인한 사망은 제외합니다 )
②제1항 제1호 ‘사망’에는 보험기간에 다음 어느 하나의 사유가 발생한 경우를 포함합니다 . 
1.실종선고를 받은 경우 : 법원에서 인정한 실종기간이 끝나는 때에 사망한 것으로 봅니다 .
2.관공서에서 수해, 화재나 그 밖의 재난을 조사하고 사망한 것으로 통보하는 경우 : 가족관계등록부에 기재된 
사망연월일을 기준으로 합니다 .",448,보장내용
